applicant_id,age,annual_income,credit_score,loan_amount,employment_length_years,existing_debt,number_of_open_accounts,missed_payments_last_12_months,credit_utilization,loan_purpose,home_ownership,debt_to_income_ratio,loan_to_income_ratio,credit_score_band,income_band,default_probability,defaulted,loan_value_at_risk,dti_risk_flag,utilization_risk_flag,missed_payment_risk_flag,low_credit_score_flag,high_loan_to_income_flag,total_risk_flags,risk_band,approval_recommendation
10877,70,70801.34,689,20881.34,22,14872.06,13,0,0.51,Small Business,Mortgage,0.21,0.295,Good,40K to 75K,0.07,0,0,0,0,0,0,0,0,Low Risk,Approve
10878,57,51848.78,590,22740.57,8,26297.93,8,0,0.103,Personal,Mortgage,0.507,0.439,Fair,40K to 75K,0.42000000000000004,1,22740.57,1,0,0,1,1,3,High Risk,High Risk Review
10879,55,51707.37,553,34402.62,24,19170.99,7,1,0.024,Personal,Rent,0.371,0.665,Poor,40K to 75K,0.43000000000000005,1,34402.62,0,0,0,1,1,2,High Risk,High Risk Review
10880,55,78445.5,692,1000,29,20600.79,5,0,0.688,Debt Consolidation,Rent,0.263,0.013,Good,75K to 120K,0.049999999999999996,1,1000,0,0,0,0,0,0,Low Risk,Approve
10881,65,94606.78,781,20162.67,12,0,8,2,0.346,Medical,Rent,0,0.213,Very Good,75K to 120K,0.12999999999999998,0,0,0,0,1,0,0,1,Low Risk,Approve
10882,61,121903.54,723,17127.61,3,26370.42,5,2,0.613,Medical,Mortgage,0.216,0.141,Good,120K Plus,0.2,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
10883,59,88994.97,675,11894.26,12,0,8,1,0.045,Debt Consolidation,Rent,0,0.134,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10884,22,63839.65,630,7614.8,8,11000.78,8,0,0.07,Small Business,Mortgage,0.172,0.119,Fair,40K to 75K,0.25,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
10885,66,121840.95,666,12638.79,1,8452.97,11,0,0.234,Medical,Rent,0.069,0.104,Fair,120K Plus,0.31,1,12638.79,0,0,0,1,0,1,High Risk,High Risk Review
10886,69,86362.32,624,32229.56,21,8496.61,15,0,0.294,Debt Consolidation,Own,0.098,0.373,Fair,75K to 120K,0.11000000000000001,0,0,0,0,0,1,0,1,Low Risk,Approve
10887,23,109609.19,757,29579.53,17,30674.39,13,1,0.661,Debt Consolidation,Mortgage,0.28,0.27,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10888,36,56199.63,723,16610.16,20,8886.15,11,1,0.294,Personal,Own,0.158,0.296,Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10889,42,38883.26,599,34390.21,0,9892.07,1,1,0.592,Debt Consolidation,Rent,0.254,0.884,Fair,Under 40K,0.41000000000000003,0,0,0,0,0,1,1,2,High Risk,High Risk Review
10890,71,125072.14,730,28290.82,26,9599.61,18,0,0.086,Home Improvement,Rent,0.077,0.226,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10891,40,32656.68,660,26736.78,0,47555.33,17,0,0.427,Small Business,Rent,1.456,0.819,Fair,Under 40K,0.6200000000000001,0,0,1,0,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
10892,64,76678.93,679,9812.16,30,44078.43,17,1,0.416,Home Improvement,Mortgage,0.575,0.128,Good,75K to 120K,0.14,0,0,1,0,0,0,0,1,Low Risk,Approve
10893,27,55026.74,714,21054.19,10,9210.52,17,1,0.51,Debt Consolidation,Rent,0.167,0.383,Good,40K to 75K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10894,60,38167.27,635,21935.83,23,15514.57,17,1,0.396,Debt Consolidation,Mortgage,0.406,0.575,Fair,Under 40K,0.24000000000000002,0,0,0,0,0,1,1,2,Moderate Risk,Approve with Review
10895,30,132864.98,644,34375.64,23,15963.37,2,0,0.196,Auto,Rent,0.12,0.259,Fair,120K Plus,0.19000000000000003,1,34375.64,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
10896,62,18000,730,16722.04,11,119.11,5,1,0.398,Personal,Mortgage,0.007,0.929,Good,Under 40K,0.1,0,0,0,0,0,0,1,1,Low Risk,Approve
10897,30,54251.77,681,18731.68,18,27790.07,5,2,0.317,Auto,Rent,0.512,0.345,Good,40K to 75K,0.35000000000000003,0,0,1,0,1,0,0,2,High Risk,High Risk Review
10898,51,109981.68,616,30456.34,30,47316.5,17,0,0.222,Debt Consolidation,Rent,0.43,0.277,Fair,75K to 120K,0.19000000000000003,1,30456.34,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
10899,33,57443.63,650,29242.32,14,4468.12,9,1,0.385,Personal,Own,0.078,0.509,Fair,40K to 75K,0.21000000000000002,0,0,0,0,0,1,1,2,Moderate Risk,Approve with Review
10900,65,68623.49,715,1208.32,3,29341.69,2,1,0.584,Debt Consolidation,Rent,0.428,0.018,Good,40K to 75K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
10901,58,93433.38,706,4287.76,17,17964.78,10,0,0.633,Debt Consolidation,Mortgage,0.192,0.046,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10902,32,59838.29,807,23810.27,23,34323.96,16,1,0.381,Home Improvement,Rent,0.574,0.398,Excellent,40K to 75K,0.11000000000000001,0,0,1,0,0,0,0,1,Low Risk,Approve
10903,53,42719.25,721,3832.17,3,17429.82,4,1,0.427,Medical,Rent,0.408,0.09,Good,40K to 75K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
10904,44,127676.91,743,25128.82,17,0,11,1,0.054,Personal,Rent,0,0.197,Very Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10905,34,46183.28,642,27361.51,4,37899.32,15,2,0.682,Home Improvement,Rent,0.821,0.592,Fair,40K to 75K,0.6300000000000001,1,27361.51,1,0,1,1,1,4,Critical Risk,Decline or Require Strong Mitigation
10906,54,86526.75,631,22476.25,5,20424.35,2,0,0.38,Personal,Mortgage,0.236,0.26,Fair,75K to 120K,0.18000000000000002,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
10907,28,104109.06,728,19678,4,5754.8,7,1,0.462,Home Improvement,Mortgage,0.055,0.189,Good,75K to 120K,0.04,0,0,0,0,0,0,0,0,Low Risk,Approve
10908,39,81681.8,713,37866.38,0,11396.16,5,2,0.615,Debt Consolidation,Rent,0.14,0.464,Good,75K to 120K,0.43000000000000005,0,0,0,0,1,0,1,2,High Risk,High Risk Review
10909,55,131522.25,547,27744.05,29,0,6,0,0.829,Home Improvement,Rent,0,0.211,Poor,120K Plus,0.45,0,0,0,1,0,1,0,2,High Risk,High Risk Review
10910,62,54912.76,736,23255.23,3,14198.09,7,2,0.546,Debt Consolidation,Rent,0.259,0.423,Good,40K to 75K,0.35000000000000003,1,23255.23,0,0,1,0,1,2,High Risk,High Risk Review
10911,30,87052.78,686,10334.6,4,11889.64,1,0,0.048,Debt Consolidation,Mortgage,0.137,0.119,Good,75K to 120K,0.04,0,0,0,0,0,0,0,0,Low Risk,Approve
10912,64,110143.88,493,8621.51,25,18766.3,14,2,0.335,Debt Consolidation,Rent,0.17,0.078,Poor,75K to 120K,0.49000000000000005,1,8621.51,0,0,1,1,0,2,High Risk,High Risk Review
10913,61,77107.14,585,54344.01,30,15085.07,5,3,0,Home Improvement,Mortgage,0.196,0.705,Fair,75K to 120K,0.4000000000000001,1,54344.01,0,0,1,1,1,3,High Risk,High Risk Review
10914,39,121903.11,742,48227.37,25,0,14,1,0.058,Medical,Rent,0,0.396,Very Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10915,53,101069.06,790,35790.38,9,38101.82,14,0,0.158,Home Improvement,Mortgage,0.377,0.354,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10916,29,66736.4,794,21982.78,3,25420.22,18,1,0.007,Debt Consolidation,Rent,0.381,0.329,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10917,69,18000,566,8860.06,30,44089.13,15,0,0.329,Home Improvement,Mortgage,2.449,0.492,Poor,Under 40K,0.52,1,8860.06,1,0,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
10918,37,88151.32,760,30014.42,29,16659.8,5,0,0.252,Personal,Mortgage,0.189,0.34,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10919,57,52679.71,680,32973.28,5,0,14,2,0.474,Debt Consolidation,Rent,0,0.626,Good,40K to 75K,0.35000000000000003,0,0,0,0,1,0,1,2,High Risk,High Risk Review
10920,67,71511.69,690,17501.73,2,29230.65,15,0,0.167,Debt Consolidation,Rent,0.409,0.245,Good,40K to 75K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
10921,49,49670.86,771,4193.14,12,27079.61,1,0,0.382,Debt Consolidation,Rent,0.545,0.084,Very Good,40K to 75K,0.11000000000000001,0,0,1,0,0,0,0,1,Low Risk,Approve
10922,43,127930.41,683,16063.56,16,7760.4,6,1,0.388,Debt Consolidation,Rent,0.061,0.126,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10923,35,75177.13,571,28143.44,21,21064.35,18,0,0.373,Debt Consolidation,Own,0.28,0.374,Poor,75K to 120K,0.25,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
10924,29,26282.03,558,32334.61,4,0,2,0,0.021,Debt Consolidation,Rent,0,1.23,Poor,Under 40K,0.47000000000000003,0,0,0,0,0,1,1,2,High Risk,High Risk Review
10925,71,58563.48,694,30346.88,15,8629.96,17,0,0.4,Home Improvement,Rent,0.147,0.518,Good,40K to 75K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
10926,45,31021.33,618,30273.2,2,4249.49,11,0,0.834,Personal,Mortgage,0.137,0.976,Fair,Under 40K,0.4,0,0,0,1,0,1,1,3,High Risk,High Risk Review
10927,37,53597.09,700,23995.17,19,11439.71,4,0,0.488,Debt Consolidation,Rent,0.213,0.448,Good,40K to 75K,0.15,1,23995.17,0,0,0,0,1,1,Moderate Risk,Approve with Review
10928,58,86752.16,660,29059.13,23,20965.21,15,1,0.494,Debt Consolidation,Rent,0.242,0.335,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
10929,54,53157.88,735,6188.45,3,16299.37,16,0,0,Debt Consolidation,Mortgage,0.307,0.116,Good,40K to 75K,0.04,0,0,0,0,0,0,0,0,Low Risk,Approve
10930,46,104490.03,850,23198.29,27,8810.02,12,2,0.254,Debt Consolidation,Own,0.084,0.222,Excellent,75K to 120K,0.05000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
10931,67,92638.08,696,37183.4,9,25552.5,8,0,0.305,Debt Consolidation,Mortgage,0.276,0.401,Good,75K to 120K,0.14,0,0,0,0,0,0,1,1,Low Risk,Approve
10932,59,109322.49,639,10256.12,5,20308.7,9,1,0.468,Small Business,Rent,0.186,0.094,Fair,75K to 120K,0.3,1,10256.12,0,0,0,1,0,1,High Risk,High Risk Review
10933,22,120192.85,752,27997.25,19,5571.5,6,1,0.526,Debt Consolidation,Mortgage,0.046,0.233,Very Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10934,30,77595.55,726,62141.53,20,4875.59,11,1,0.23,Auto,Mortgage,0.063,0.801,Good,75K to 120K,0.1,0,0,0,0,0,0,1,1,Low Risk,Approve
10935,25,84287.31,699,28709.18,28,14273.21,15,1,0.547,Auto,Mortgage,0.169,0.341,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10936,30,142881.55,692,42527.7,23,36433.85,17,1,0.368,Debt Consolidation,Rent,0.255,0.298,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10937,28,92533.69,672,7860.87,19,40343.96,18,0,0.249,Small Business,Rent,0.436,0.085,Good,75K to 120K,0.12000000000000002,0,0,0,0,0,0,0,0,Low Risk,Approve
10938,67,53089.47,642,30279.48,0,20375.19,7,0,0.517,Home Improvement,Rent,0.384,0.57,Fair,40K to 75K,0.41000000000000003,0,0,0,0,0,1,1,2,High Risk,High Risk Review
10939,50,59027.44,825,39175.07,3,31110.83,13,2,0.286,Debt Consolidation,Rent,0.527,0.664,Excellent,40K to 75K,0.41000000000000003,1,39175.07,1,0,1,0,1,3,High Risk,High Risk Review
10940,57,97026.24,850,31869.73,6,19222.98,4,1,0.534,Personal,Mortgage,0.198,0.328,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10941,37,90733.2,510,22319.33,8,15810.03,17,0,0.481,Home Improvement,Rent,0.174,0.246,Poor,75K to 120K,0.37,1,22319.33,0,0,0,1,0,1,High Risk,High Risk Review
10942,26,40254.29,716,28163.48,19,33873.9,2,0,0.503,Personal,Mortgage,0.841,0.7,Good,40K to 75K,0.24000000000000002,1,28163.48,1,0,0,0,1,2,Moderate Risk,Approve with Review
10943,25,125448.57,688,18955.24,22,29024.21,17,1,0.567,Home Improvement,Rent,0.231,0.151,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10944,27,120716.73,675,29969.34,2,34511.35,5,3,0.301,Small Business,Rent,0.286,0.248,Good,120K Plus,0.32,1,29969.34,0,0,1,0,0,1,High Risk,High Risk Review
10945,41,75421.21,645,5901.64,20,19901.5,9,0,0.297,Small Business,Mortgage,0.264,0.078,Fair,75K to 120K,0.21,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
10946,52,94129.35,787,7691.78,30,45160.47,4,2,0.23,Auto,Rent,0.48,0.082,Very Good,75K to 120K,0.27,0,0,1,0,1,0,0,2,Moderate Risk,Approve with Review
10947,52,66801.62,747,29256.64,24,33444.69,1,2,0.606,Debt Consolidation,Mortgage,0.501,0.438,Very Good,40K to 75K,0.32000000000000006,0,0,1,0,1,0,1,3,High Risk,High Risk Review
10948,29,58168.17,546,24134.81,28,25775.7,18,2,0.675,Debt Consolidation,Mortgage,0.443,0.415,Poor,40K to 75K,0.54,1,24134.81,0,0,1,1,1,3,Critical Risk,Decline or Require Strong Mitigation
10949,69,44663.5,707,28389.64,10,24199.72,14,0,0.418,Personal,Rent,0.542,0.636,Good,40K to 75K,0.29000000000000004,1,28389.64,1,0,0,0,1,2,Moderate Risk,Approve with Review
10950,66,105334.85,780,24914.71,15,12862.11,6,0,0.842,Debt Consolidation,Rent,0.122,0.237,Very Good,75K to 120K,0.09,1,24914.71,0,1,0,0,0,1,Low Risk,Approve
10951,50,48749.42,686,12163.76,2,8892.08,2,0,0.188,Personal,Rent,0.182,0.25,Good,40K to 75K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
10952,63,89206.05,750,3312.18,13,19996,2,0,0.665,Small Business,Mortgage,0.224,0.037,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10953,71,61728.45,525,13349.88,11,0,17,1,0.768,Debt Consolidation,Mortgage,0,0.216,Poor,40K to 75K,0.4,0,0,0,1,0,1,0,2,High Risk,High Risk Review
10954,47,100819,823,10259.06,13,0,7,1,0.659,Medical,Mortgage,0,0.102,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10955,46,137255.16,705,14159.52,9,22958.07,15,3,0.107,Home Improvement,Mortgage,0.167,0.103,Good,120K Plus,0.2,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
10956,67,106905.46,572,19749.61,19,7401.59,4,1,0.627,Small Business,Rent,0.069,0.185,Poor,75K to 120K,0.4,1,19749.61,0,0,0,1,0,1,High Risk,High Risk Review
10957,43,138187.2,802,27901.68,15,18709.98,11,0,0.677,Debt Consolidation,Mortgage,0.135,0.202,Excellent,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10958,39,113369.57,708,21197.77,28,42707.63,1,1,0.171,Debt Consolidation,Rent,0.377,0.187,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10959,41,46847.83,540,52041.83,11,6241.27,4,1,0.11,Auto,Rent,0.133,1.111,Poor,40K to 75K,0.43000000000000005,0,0,0,0,0,1,1,2,High Risk,High Risk Review
10960,27,49281.72,762,31424.01,3,25508.5,6,0,0.344,Small Business,Mortgage,0.518,0.638,Very Good,40K to 75K,0.27,1,31424.01,1,0,0,0,1,2,Moderate Risk,Manual Underwriting Review
10961,44,91734.24,797,32229.24,13,20556.83,12,0,0.523,Auto,Rent,0.224,0.351,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10962,72,18000,628,24098.53,19,29039.49,14,1,0.483,Medical,Rent,1.613,1.339,Fair,Under 40K,0.43000000000000005,0,0,1,0,0,1,1,3,High Risk,High Risk Review
10963,39,131812.97,626,38205.64,10,7375.1,18,2,0.288,Debt Consolidation,Rent,0.056,0.29,Fair,120K Plus,0.35000000000000003,0,0,0,0,1,1,0,2,High Risk,High Risk Review
10964,44,27965.71,696,32233.72,9,7189.92,1,1,0.117,Small Business,Own,0.257,1.153,Good,Under 40K,0.18000000000000002,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
10965,70,120534.33,757,32354.68,18,23301.18,8,2,0.425,Small Business,Rent,0.193,0.268,Very Good,120K Plus,0.19999999999999998,0,0,0,0,1,0,0,1,Moderate Risk,Manual Underwriting Review
10966,42,53320.32,705,9386.91,29,24550.1,1,1,0.5,Medical,Mortgage,0.46,0.176,Good,40K to 75K,0.14,0,0,1,0,0,0,0,1,Low Risk,Approve
10967,35,89364.42,704,26361.21,3,0,2,1,0.078,Auto,Own,0,0.295,Good,75K to 120K,0.010000000000000002,0,0,0,0,0,0,0,0,Low Risk,Approve
10968,26,77222.81,700,8444.75,18,44514.06,11,2,0.48,Medical,Mortgage,0.576,0.109,Good,75K to 120K,0.30000000000000004,0,0,1,0,1,0,0,2,High Risk,High Risk Review
10969,57,101973.33,671,22340.01,14,11260.67,13,0,0.175,Debt Consolidation,Mortgage,0.11,0.219,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10970,58,105728.82,609,34489.42,8,39802.66,16,0,0.087,Home Improvement,Rent,0.376,0.326,Fair,75K to 120K,0.23000000000000004,0,0,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
10971,69,45280.64,647,17976.33,18,14775.12,4,3,0.327,Home Improvement,Rent,0.326,0.397,Fair,40K to 75K,0.35000000000000003,1,17976.33,0,0,1,1,0,2,High Risk,High Risk Review
10972,26,110519.06,715,9345.38,12,17415.45,4,2,0.694,Debt Consolidation,Rent,0.158,0.085,Good,75K to 120K,0.21,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
10973,36,24936.76,636,8476.84,5,5397.46,18,0,0.348,Medical,Mortgage,0.216,0.34,Fair,Under 40K,0.18000000000000002,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
10974,67,58798.75,649,1000,18,23775.19,7,0,0.414,Debt Consolidation,Rent,0.404,0.017,Fair,40K to 75K,0.19000000000000003,1,1000,0,0,0,1,0,1,Moderate Risk,Approve with Review
10975,35,40291.61,722,47109.61,29,11085.95,8,1,0.533,Personal,Mortgage,0.275,1.169,Good,40K to 75K,0.1,0,0,0,0,0,0,1,1,Low Risk,Approve
10976,26,87660.13,751,18805.4,14,27974.8,1,0,0.605,Small Business,Rent,0.319,0.215,Very Good,75K to 120K,0.04000000000000003,0,0,0,0,0,0,0,0,Low Risk,Approve
10977,49,131944.51,552,51287.02,14,24802.56,11,4,0.499,Small Business,Rent,0.188,0.389,Poor,120K Plus,0.56,0,0,0,0,1,1,0,2,Critical Risk,Decline or Require Strong Mitigation
10978,55,72979.83,628,30199.74,9,9547.66,12,2,0.518,Small Business,Mortgage,0.131,0.414,Fair,40K to 75K,0.51,1,30199.74,0,0,1,1,1,3,Critical Risk,Decline or Require Strong Mitigation
10979,70,54152.26,691,13449.93,24,17226.41,6,1,0.258,Debt Consolidation,Rent,0.318,0.248,Good,40K to 75K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
10980,41,70495.87,683,17911.03,23,28791.89,10,1,0.151,Home Improvement,Mortgage,0.408,0.254,Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10981,28,75986.77,720,48562.95,5,34822.02,17,1,0,Home Improvement,Rent,0.458,0.639,Good,75K to 120K,0.33,1,48562.95,1,0,0,0,1,2,High Risk,High Risk Review
10982,52,83481.85,574,29223.8,2,3821.17,11,0,0.223,Debt Consolidation,Mortgage,0.046,0.35,Poor,75K to 120K,0.32,0,0,0,0,0,1,0,1,High Risk,High Risk Review
10983,36,18000,775,14269.21,15,22375.72,4,0,0.239,Auto,Mortgage,1.243,0.793,Very Good,Under 40K,0.16,0,0,1,0,0,0,1,2,Moderate Risk,Approve with Review
10984,60,36409.61,648,25606.57,17,12993.24,5,1,0.481,Home Improvement,Mortgage,0.357,0.703,Fair,Under 40K,0.24000000000000002,0,0,0,0,0,1,1,2,Moderate Risk,Approve with Review
10985,28,82278.67,563,55050.89,9,32796.11,1,0,0.432,Medical,Rent,0.399,0.669,Poor,75K to 120K,0.47000000000000003,1,55050.89,0,0,0,1,1,2,High Risk,High Risk Review
10986,51,91891.69,587,29911.7,25,17821.01,7,3,0.026,Auto,Rent,0.194,0.326,Fair,75K to 120K,0.35000000000000003,0,0,0,0,1,1,0,2,High Risk,High Risk Review
10987,63,103473.54,648,20139.43,26,31644.27,16,0,0.301,Debt Consolidation,Own,0.306,0.195,Fair,75K to 120K,0.11000000000000001,0,0,0,0,0,1,0,1,Low Risk,Approve
10988,45,87632.44,703,1000,9,6304.02,5,0,0.423,Debt Consolidation,Mortgage,0.072,0.011,Good,75K to 120K,0.04,0,0,0,0,0,0,0,0,Low Risk,Approve
10989,56,87305.4,746,51173.82,17,20752.16,17,1,0.673,Personal,Mortgage,0.238,0.586,Very Good,75K to 120K,0.02000000000000001,0,0,0,0,0,0,1,1,Low Risk,Approve
10990,24,71263.62,575,33096.44,25,36819.89,13,1,0.504,Home Improvement,Mortgage,0.517,0.464,Poor,40K to 75K,0.52,1,33096.44,1,0,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
10991,37,69720.58,755,23629.81,3,39050.62,8,1,0.475,Auto,Rent,0.56,0.339,Very Good,40K to 75K,0.15000000000000002,0,0,1,0,0,0,0,1,Moderate Risk,Approve with Review
10992,38,36722.15,579,18435.26,17,13464.25,8,1,0.56,Home Improvement,Rent,0.367,0.502,Poor,Under 40K,0.43000000000000005,0,0,0,0,0,1,1,2,High Risk,High Risk Review
10993,39,68902.48,719,25733.13,9,0,9,1,0.578,Debt Consolidation,Rent,0,0.373,Good,40K to 75K,0.09,0,0,0,0,0,0,0,0,Low Risk,Approve
10994,57,104805.42,638,31609.37,22,0,15,0,0.239,Debt Consolidation,Own,0,0.302,Fair,75K to 120K,0.11000000000000001,0,0,0,0,0,1,0,1,Low Risk,Approve
10995,66,61303.78,749,28958.52,5,23572.93,6,0,0.218,Auto,Rent,0.385,0.472,Very Good,40K to 75K,0.11,0,0,0,0,0,0,1,1,Low Risk,Approve
10996,62,58231.43,692,15216.4,23,28112.89,7,3,0.56,Auto,Rent,0.483,0.261,Good,40K to 75K,0.35000000000000003,0,0,1,0,1,0,0,2,High Risk,High Risk Review
10997,28,21827.19,748,1000,2,24046.65,9,2,0.361,Auto,Rent,1.102,0.046,Very Good,Under 40K,0.31,0,0,1,0,1,0,0,2,High Risk,High Risk Review
10998,22,59604.83,753,7781.86,7,7878.94,4,1,0.157,Home Improvement,Mortgage,0.132,0.131,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
10999,42,83628.6,807,6686.28,26,21964.1,4,2,0.531,Personal,Rent,0.263,0.08,Excellent,75K to 120K,0.12999999999999998,0,0,0,0,1,0,0,1,Low Risk,Approve
11000,25,56844.41,660,27694.06,21,9488.05,5,1,0.134,Small Business,Mortgage,0.167,0.487,Fair,40K to 75K,0.31000000000000005,1,27694.06,0,0,0,1,1,2,High Risk,High Risk Review
11001,68,69555.16,689,41761.19,16,10265.51,17,0,0.008,Debt Consolidation,Rent,0.148,0.6,Good,40K to 75K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
11002,25,26733.67,683,30272.24,6,34241.12,18,1,0.419,Debt Consolidation,Mortgage,1.281,1.132,Good,Under 40K,0.28,0,0,1,0,0,0,1,2,Moderate Risk,Manual Underwriting Review
11003,50,64644.41,683,12490.72,23,23543.82,18,1,0.317,Medical,Rent,0.364,0.193,Good,40K to 75K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
11004,29,140686.66,747,46960.92,1,4830.76,4,1,0.149,Debt Consolidation,Mortgage,0.034,0.334,Very Good,120K Plus,0.039999999999999994,0,0,0,0,0,0,0,0,Low Risk,Approve
11005,32,96717.8,621,33063.95,11,45365.66,15,1,0.681,Debt Consolidation,Rent,0.469,0.342,Fair,75K to 120K,0.33000000000000007,0,0,1,0,0,1,0,2,High Risk,High Risk Review
11006,38,72905.04,658,26558.93,11,4009.3,5,0,0.432,Home Improvement,Rent,0.055,0.364,Fair,40K to 75K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
11007,33,104229.99,695,28902.05,23,37097.31,4,1,0.556,Personal,Mortgage,0.356,0.277,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
11008,36,51162.34,618,23441.18,0,0,2,0,0,Personal,Rent,0,0.458,Fair,40K to 75K,0.41000000000000003,0,0,0,0,0,1,1,2,High Risk,High Risk Review
11009,61,81322.18,552,14195.53,24,14587.15,2,0,0.456,Auto,Mortgage,0.179,0.175,Poor,75K to 120K,0.28,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
11010,21,89587.97,645,1000,30,3092.07,18,0,0.301,Home Improvement,Rent,0.035,0.011,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
11011,68,45703.63,633,43241,10,0,17,0,0.504,Auto,Mortgage,0,0.946,Fair,40K to 75K,0.24000000000000002,0,0,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
11012,45,66046.14,850,20001.83,22,31417.06,7,2,0.423,Debt Consolidation,Mortgage,0.476,0.303,Excellent,40K to 75K,0.22,0,0,1,0,1,0,0,2,Moderate Risk,Approve with Review
11013,37,29004.7,672,1000,2,14573.86,14,1,0.647,Debt Consolidation,Rent,0.502,0.034,Good,Under 40K,0.23000000000000004,1,1000,1,0,0,0,0,1,Moderate Risk,Approve with Review
11014,62,99313.28,697,11679.74,25,2237.93,3,0,0.239,Small Business,Mortgage,0.023,0.118,Good,75K to 120K,0.07,0,0,0,0,0,0,0,0,Low Risk,Approve
11015,60,39669.2,533,12929.41,8,13774.85,7,0,0.473,Home Improvement,Rent,0.347,0.326,Poor,Under 40K,0.37,0,0,0,0,0,1,0,1,High Risk,High Risk Review
11016,40,44820.28,648,5766.44,16,13769.94,14,1,0.444,Debt Consolidation,Mortgage,0.307,0.129,Fair,40K to 75K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
11017,40,36278.32,719,28086.53,18,7818.25,8,1,0.104,Personal,Rent,0.216,0.774,Good,Under 40K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Approve with Review
11018,59,45329.49,689,29837.73,13,0,5,1,0.221,Debt Consolidation,Rent,0,0.658,Good,40K to 75K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Approve with Review
